142,3,1,6.07,0
142,3,1,4.05,1
142,3,1,2.02,0
143,4,1,6.07,0
143,4,1,4.05,1
143,4,1,2.02,0
144,5,1,6.07,0
144,5,1,4.05,1
144,5,1,2.02,0
145,6,1,6.07,0
145,6,1,4.05,1
145,6,1,2.02,0
146,7,1,6.07,0
146,7,1,4.05,1
146,7,1,2.02,0
147,1,1,6.07,0
147,1,1,4.05,1
147,1,1,2.02,0
148,2,1,6.07,0
148,2,1,4.05,1
148,2,1,2.02,0
149,3,1,6.07,0
149,3,1,4.05,1
149,3,1,2.02,0
150,4,1,6.07,0
150,4,1,4.05,1
150,4,1,2.02,0
151,5,1,6.07,0
151,5,1,4.05,1
151,5,1,2.02,0
152,6,1,6.07,0
152,6,1,4.05,1
152,6,1,2.02,0
153,7,1,6.07,0
153,7,1,4.05,1
153,7,1,2.02,0
156,1,1,6.07,0
156,1,1,4.05,1
156,1,1,2.02,0
156,2,1,6.07,0
156,2,1,4.05,1
156,2,1,2.02,0
157,3,1,6.07,0
157,3,1,4.05,1
157,3,1,2.02,0
157,4,1,6.07,0
157,4,1,4.05,1
157,4,1,2.02,0
158,5,1,6.08,0
158,5,1,4.05,1
158,5,1,2.03,0
159,6,1,6.08,0
159,6,1,4.05,1
159,6,1,2.03,0
160,7,1,6.07,0
160,7,1,4.05,1
160,7,1,2.02,0
161,1,1,6.07,0
161,1,1,4.05,1
161,1,1,2.02,0
162,2,1,6.08,0
162,2,1,4.05,1
162,2,1,2.03,0
163,3,1,6.08,0
163,3,1,4.05,1
163,3,1,2.03,0
164,4,1,6.08,0
164,4,1,4.05,1
164,4,1,2.03,0
165,5,1,6.08,0
165,5,1,4.05,1
165,5,1,2.03,0
166,6,1,6.08,0
166,6,1,4.05,1
166,6,1,2.03,0
167,7,1,6.08,0
167,7,1,4.05,1
167,7,1,2.03,0
168,1,1,6.08,0
168,1,1,4.05,1
168,1,1,2.03,0
169,2,1,6.08,0
169,2,1,4.05,1
169,2,1,2.03,0
175,4,2,6.08,0
175,4,2,4.05,1
175,4,2,2.03,0
175,5,1,6.08,0
175,5,1,4.05,1
175,5,1,2.03,0
175,6,1,6.08,0
175,6,1,4.05,1
175,6,1,2.03,0
175,7,1,6.08,0
175,7,1,4.05,1
175,7,1,2.03,0
175,1,1,6.08,0
175,1,1,4.05,1
175,1,1,2.03,0
176,2,1,6.08,0
176,2,1,4.05,1
176,2,1,2.03,0
177,3,1,6.08,0
177,3,1,4.05,1
177,3,1,2.03,0
178,4,1,6.08,0
178,4,1,4.05,1
178,4,1,2.03,0
179,5,1,6.08,0
179,5,1,4.05,1
179,5,1,2.03,0
180,6,1,6.08,0
180,6,1,4.06,1
180,6,1,2.03,0
181,7,1,6.08,0
181,7,1,4.05,1
181,7,1,2.03,0
182,1,1,6.08,0
182,1,1,4.05,1
182,1,1,2.03,0
183,2,1,6.08,0
183,2,1,4.05,1
183,2,1,2.03,0
184,3,1,6.08,0
184,3,1,4.06,1
184,3,1,2.03,0
185,4,1,6.08,0
185,4,1,4.06,1
185,4,1,2.03,0
186,5,1,6.08,0
186,5,1,4.06,1
186,5,1,2.03,0
187,6,1,6.09,0
187,6,1,4.06,1
187,6,1,2.03,0
188,7,1,6.08,0
188,7,1,4.05,1
188,7,1,2.03,0
189,1,1,6.08,0
189,1,1,4.06,1
189,1,1,2.03,0
190,2,1,6.08,0
190,2,1,4.06,1
190,2,1,2.03,0
191,3,1,6.08,0
191,3,1,4.06,1
191,3,1,2.03,0
192,4,1,6.09,0
192,4,1,4.06,1
192,4,1,2.03,0
193,5,1,6.09,0
193,5,1,4.06,1
193,5,1,2.03,0
194,6,1,6.09,0
194,6,1,4.06,1
194,6,1,2.03,0
197,1,2,6.08,0
197,1,2,4.06,1
197,1,2,2.03,0
197,2,1,6.08,0
197,2,1,4.06,1
197,2,1,2.03,0
198,3,1,6.09,0
198,3,1,4.06,1
198,3,1,2.03,0
199,4,1,6.09,0
199,4,1,4.06,1
199,4,1,2.03,0
200,5,1,6.09,0
200,5,1,4.06,1
200,5,1,2.03,0
201,6,1,6.09,0
201,6,1,4.06,1
201,6,1,2.03,0
202,7,1,6.09,0
202,7,1,4.06,1
202,7,1,2.03,0
203,1,1,6.09,0
203,1,1,4.06,1
203,1,1,2.03,0
204,2,1,6.09,0
204,2,1,4.06,1
204,2,1,2.03,0
205,3,1,6.09,0
205,3,1,4.06,1
205,3,1,2.03,0
206,4,1,6.09,0
206,4,1,4.06,1
206,4,1,2.03,0
207,5,1,6.09,0
207,5,1,4.06,1
207,5,1,2.03,0
208,6,1,6.09,0
208,6,1,4.06,1
208,6,1,2.03,0
209,7,1,6.09,0
209,7,1,4.06,1
209,7,1,2.03,0
210,1,1,6.09,0
210,1,1,4.06,1
210,1,1,2.03,0
211,2,1,6.09,0
211,2,1,4.06,1
211,2,1,2.03,0
213,3,1,6.09,0
213,3,1,4.06,1
213,3,1,2.03,0
213,4,1,6.09,0
213,4,1,4.06,1
213,4,1,2.03,0
214,5,1,6.09,0
214,5,1,4.06,1
214,5,1,2.03,0
215,6,1,6.09,0
215,6,1,4.06,1
215,6,1,2.03,0
216,7,1,6.09,0
216,7,1,4.06,1
216,7,1,2.03,0
218,1,1,6.09,0
218,1,1,4.06,1
218,1,1,2.03,0
219,2,1,6.09,0
219,2,1,4.06,1
219,2,1,2.03,0
220,3,1,6.09,0
220,3,1,4.06,1
220,3,1,2.03,0
220,4,1,6.09,0
220,4,1,4.06,1
220,4,1,2.03,0
221,5,1,6.10,0
221,5,1,4.06,1
221,5,1,2.03,0
222,6,1,6.10,0
222,6,1,4.06,1
222,6,1,2.03,0
223,7,1,6.09,0
223,7,1,4.06,1
223,7,1,2.03,0
225,1,1,6.09,0
225,1,1,4.06,1
225,1,1,2.03,0
226,2,1,6.10,0
226,2,1,4.06,1
226,2,1,2.03,0
227,3,1,6.10,0
227,3,1,4.06,1
227,3,1,2.03,0
228,4,1,6.10,0
228,4,1,4.06,1
228,4,1,2.03,0
228,5,1,6.10,0
228,5,1,4.07,1
228,5,1,2.03,0
230,6,1,6.10,0
230,6,1,4.07,1
230,6,1,2.03,0
231,7,1,6.10,0
231,7,1,4.06,1
231,7,1,2.03,0
232,1,1,6.10,0
232,1,1,4.06,1
232,1,1,2.03,0
233,2,1,6.10,0
233,2,1,4.07,1
233,2,1,2.03,0
233,3,1,6.10,0
233,3,1,4.07,1
233,3,1,2.03,0
234,4,1,6.10,0
234,4,1,4.07,1
234,4,1,2.03,0
235,5,1,6.10,0
235,5,1,4.07,1
235,5,1,2.03,0
236,6,1,6.10,0
236,6,1,4.07,1
236,6,1,2.03,0
237,7,1,6.10,0
237,7,1,4.07,1
237,7,1,2.03,0
239,1,1,6.10,0
239,1,1,4.07,1
239,1,1,2.03,0
240,2,1,6.10,0
240,2,1,4.07,1
240,2,1,2.03,0
240,3,1,6.10,0
240,3,1,4.07,1
240,3,1,2.03,0
241,4,1,6.10,0
241,4,1,4.07,1
241,4,1,2.03,0
242,5,1,6.10,0
242,5,1,4.07,1
242,5,1,2.03,0
243,6,1,6.10,0
243,6,1,4.07,1
243,6,1,2.03,0
244,7,1,6.10,0
244,7,1,4.07,1
244,7,1,2.03,0
245,1,1,6.10,0
245,1,1,4.07,1
245,1,1,2.03,0
246,2,1,6.11,0
246,2,1,4.07,1
246,2,1,2.04,0
247,3,1,6.11,0
247,3,1,4.07,1
247,3,1,2.04,0
248,4,1,6.11,0
248,4,1,4.07,1
248,4,1,2.04,0
249,5,1,6.11,0
249,5,1,4.07,1
249,5,1,2.04,0
250,6,1,6.11,0
250,6,1,4.07,1
250,6,1,2.04,0
251,7,1,6.11,0
251,7,1,4.07,1
251,7,1,2.04,0
252,1,1,6.11,0
252,1,1,4.07,1
252,1,1,2.04,0
253,2,1,6.11,0
253,2,1,4.07,1
253,2,1,2.04,0
254,3,1,6.11,0
254,3,1,4.07,1
254,3,1,2.04,0
255,4,1,6.11,0
255,4,1,4.07,1
255,4,1,2.04,0
256,5,1,6.11,0
256,5,1,4.07,1
256,5,1,2.04,0
257,6,1,6.11,0
257,6,1,4.07,1
257,6,1,2.04,0
258,7,1,6.11,0
258,7,1,4.07,1
258,7,1,2.04,0
259,1,1,6.11,0
259,1,1,4.07,1
259,1,1,2.04,0
260,2,1,6.11,0
260,2,1,4.07,1
260,2,1,2.04,0
261,3,1,6.11,0
261,3,1,4.08,1
261,3,1,2.04,0
262,4,1,6.11,0
262,4,1,4.08,1
262,4,1,2.04,0
263,5,1,6.12,0
263,5,1,4.08,1
263,5,1,2.04,0
264,6,1,6.12,0
264,6,1,4.08,1
264,6,1,2.04,0
265,7,1,6.11,0
265,7,1,4.08,1
265,7,1,2.04,0
266,1,1,6.11,0
266,1,1,4.08,1
266,1,1,2.04,0
267,2,1,6.12,0
267,2,1,4.08,1
267,2,1,2.04,0
268,3,1,6.12,0
268,3,1,4.08,1
268,3,1,2.04,0
269,4,1,6.12,0
269,4,1,4.08,1
269,4,1,2.04,0
270,5,1,6.12,0
270,5,1,4.08,1
270,5,1,2.04,0
271,6,1,6.12,0
271,6,1,4.08,1
271,6,1,2.04,0
273,1,1,6.11,0
273,1,1,4.07,1
273,1,1,2.04,0
274,2,1,6.11,0
274,2,1,4.07,1
274,2,1,2.04,0
275,3,1,6.11,0
275,3,1,4.07,1
275,3,1,2.04,0
276,4,1,6.11,0
276,4,1,4.07,1
276,4,1,2.04,0
277,5,1,6.11,0
277,5,1,4.07,1
277,5,1,2.04,0
278,6,1,6.11,0
278,6,1,4.08,1
278,6,1,2.04,0
279,7,1,6.11,0
279,7,1,4.07,1
279,7,1,2.04,0
280,1,1,6.11,0
280,1,1,4.07,1
280,1,1,2.04,0
281,2,1,6.11,0
281,2,1,4.07,1
281,2,1,2.04,0
282,3,1,6.11,0
282,3,1,4.08,1
282,3,1,2.04,0
283,4,1,6.11,0
283,4,1,4.08,1
283,4,1,2.04,0
284,5,1,6.11,0
284,5,1,4.08,1
284,5,1,2.04,0
285,6,1,6.12,0
285,6,1,4.08,1
285,6,1,2.04,0
286,7,1,6.11,0
286,7,1,4.08,1
286,7,1,2.04,0
287,1,1,6.11,0
287,1,1,4.08,1
287,1,1,2.04,0
288,2,1,6.11,0
288,2,1,4.08,1
288,2,1,2.04,0
289,3,1,6.12,0
289,3,1,4.08,1
289,3,1,2.04,0
290,4,1,6.12,0
290,4,1,4.08,1
290,4,1,2.04,0
291,5,1,6.12,0
291,5,1,4.08,1
291,5,1,2.04,0
292,6,1,6.12,0
292,6,1,4.08,1
292,6,1,2.04,0
293,7,1,6.12,0
293,7,1,4.08,1
293,7,1,2.04,0
294,1,1,6.12,0
294,1,1,4.08,1
294,1,1,2.04,0
295,2,1,6.12,0
295,2,1,4.08,1
295,2,1,2.04,0
296,3,1,6.12,0
296,3,1,4.08,1
296,3,1,2.04,0
297,4,1,6.12,0
297,4,1,4.08,1
297,4,1,2.04,0
299,5,1,6.12,0
299,5,1,4.08,1
299,5,1,2.04,0
299,6,1,6.12,0
299,6,1,4.08,1
299,6,1,2.04,0
300,7,1,6.12,0
300,7,1,4.08,1
300,7,1,2.04,0
301,1,1,6.12,0
301,1,1,4.08,1
301,1,1,2.04,0
302,2,1,6.12,0
302,2,1,4.08,1
302,2,1,2.04,0
303,3,1,6.12,0
303,3,1,4.08,1
303,3,1,2.04,0
304,4,1,6.12,0
304,4,1,4.08,1
304,4,1,2.04,0
305,5,1,6.12,0
305,5,1,4.08,1
305,5,1,2.04,0
306,6,1,6.12,0
306,6,1,4.08,1
306,6,1,2.04,0
307,7,1,6.12,0
307,7,1,4.08,1
307,7,1,2.04,0
308,1,1,6.12,0
308,1,1,4.08,1
308,1,1,2.04,0
309,2,1,6.12,0
309,2,1,4.08,1
309,2,1,2.04,0
310,3,1,6.12,0
310,3,1,4.08,1
310,3,1,2.04,0
311,4,1,6.13,0
311,4,1,4.08,1
311,4,1,2.04,0
313,5,1,6.13,0
313,5,1,4.08,1
313,5,1,2.04,0
313,6,1,6.13,0
313,6,1,4.08,1
313,6,1,2.04,0
314,7,1,6.12,0
314,7,1,4.08,1
314,7,1,2.04,0
318,3,3,6.13,0
318,3,3,4.08,1
318,3,3,2.04,0
324,2,6,6.13,0
324,2,6,4.09,1
324,2,6,2.04,0
324,3,1,6.13,0
324,3,1,4.09,1
324,3,1,2.04,0
325,4,1,6.13,0
325,4,1,4.09,1
325,4,1,2.04,0
326,5,1,6.13,0
326,5,1,4.09,1
326,5,1,2.04,0
327,6,1,6.13,0
327,6,1,4.09,1
327,6,1,2.04,0
328,7,1,6.13,0
328,7,1,4.09,1
328,7,1,2.04,0
329,1,1,6.13,0
329,1,1,4.09,1
329,1,1,2.04,0
330,2,1,6.13,0
330,2,1,4.09,1
330,2,1,2.04,0
331,3,1,6.13,0
331,3,1,4.09,1
331,3,1,2.04,0
333,4,1,6.13,0
333,4,1,4.09,1
333,4,1,2.04,0
333,5,1,6.13,0
333,5,1,4.09,1
333,5,1,2.04,0
334,6,1,6.13,0
334,6,1,4.09,1
334,6,1,2.04,0
335,7,1,6.13,0
335,7,1,4.09,1
335,7,1,2.04,0
336,1,1,6.13,0
336,1,1,4.09,1
336,1,1,2.04,0
337,2,1,6.13,0
337,2,1,4.09,1
337,2,1,2.04,0
338,3,1,6.14,0
338,3,1,4.09,1
338,3,1,2.05,0
339,4,1,6.14,0
339,4,1,4.09,1
339,4,1,2.05,0
340,5,1,6.14,0
340,5,1,4.09,1
340,5,1,2.05,0
341,6,1,6.14,0
341,6,1,4.09,1
341,6,1,2.05,0
342,7,1,6.14,0
342,7,1,4.09,1
342,7,1,2.05,0
343,1,1,6.14,0
343,1,1,4.09,1
343,1,1,2.05,0
344,2,1,6.14,0
344,2,1,4.09,1
344,2,1,2.05,0
345,3,1,6.14,0
345,3,1,4.09,1
345,3,1,2.05,0
346,4,1,6.14,0
346,4,1,4.09,1
346,4,1,2.05,0
347,5,1,6.14,0
347,5,1,4.09,1
347,5,1,2.05,0
348,6,1,6.14,0
348,6,1,4.09,1
348,6,1,2.05,0
349,7,1,6.14,0
349,7,1,4.09,1
349,7,1,2.05,0
350,1,1,6.14,0
350,1,1,4.09,1
350,1,1,2.05,0
351,2,1,6.14,0
351,2,1,4.09,1
351,2,1,2.05,0
352,3,1,6.14,0
352,3,1,4.09,1
352,3,1,2.05,0
353,4,1,6.14,0
353,4,1,4.09,1
353,4,1,2.05,0
354,5,1,6.14,0
354,5,1,4.09,1
354,5,1,2.05,0
355,6,1,6.14,0
355,6,1,4.09,1
355,6,1,2.05,0
356,7,1,6.14,0
356,7,1,4.09,1
356,7,1,2.05,0
357,1,1,6.14,0
357,1,1,4.09,1
357,1,1,2.05,0
358,2,1,6.14,0
358,2,1,4.09,1
358,2,1,2.05,0
359,3,1,6.14,0
359,3,1,4.09,1
359,3,1,2.05,0
360,4,1,6.14,0
360,4,1,4.10,1
360,4,1,2.05,0
361,5,1,6.14,0
361,5,1,4.10,1
361,5,1,2.05,0
362,6,1,6.14,0
362,6,1,4.10,1
362,6,1,2.05,0
363,7,1,6.14,0
363,7,1,4.09,1
363,7,1,2.05,0
364,1,1,6.14,0
364,1,1,4.10,1
364,1,1,2.05,0
365,2,1,6.14,0
365,2,1,4.10,1
365,2,1,2.05,0
367,4,2,6.15,0
367,4,2,4.10,1
367,4,2,2.05,0
368,5,1,6.15,0
368,5,1,4.10,1
368,5,1,2.05,0
369,6,1,6.15,0
369,6,1,4.10,1
369,6,1,2.05,0
370,7,1,6.14,0
370,7,1,4.10,1
370,7,1,2.05,0
371,1,1,6.14,0
371,1,1,4.10,1
371,1,1,2.05,0
372,2,1,6.14,0
372,2,1,4.10,1
372,2,1,2.05,0
373,3,1,6.15,0
373,3,1,4.10,1
373,3,1,2.05,0
374,4,1,6.15,0
374,4,1,4.10,1
374,4,1,2.05,0
375,5,1,6.15,0
375,5,1,4.10,1
375,5,1,2.05,0
376,6,1,6.15,0
376,6,1,4.10,1
376,6,1,2.05,0
377,7,1,6.15,0
377,7,1,4.10,1
377,7,1,2.05,0
378,1,1,6.15,0
378,1,1,4.10,1
378,1,1,2.05,0
379,2,1,6.15,0
379,2,1,4.10,1
379,2,1,2.05,0
380,3,1,6.15,0
380,3,1,4.10,1
380,3,1,2.05,0
381,4,1,6.15,0
381,4,1,4.10,1
381,4,1,2.05,0
382,5,1,6.15,0
382,5,1,4.10,1
382,5,1,2.05,0
383,6,1,6.15,0
383,6,1,4.10,1
383,6,1,2.05,0
384,7,1,6.15,0
384,7,1,4.10,1
384,7,1,2.05,0
385,1,1,6.15,0
385,1,1,4.10,1
385,1,1,2.05,0
386,2,1,6.15,0
386,2,1,4.10,1
386,2,1,2.05,0
387,3,1,6.15,0
387,3,1,4.10,1
387,3,1,2.05,0
388,4,1,6.15,0
388,4,1,4.10,1
388,4,1,2.05,0
389,5,1,6.15,0
389,5,1,4.10,1
389,5,1,2.05,0
390,6,1,6.15,0
390,6,1,4.10,1
390,6,1,2.05,0
391,7,1,6.15,0
391,7,1,4.10,1
391,7,1,2.05,0
392,1,1,6.15,0
392,1,1,4.10,1
392,1,1,2.05,0
393,2,1,6.15,0
393,2,1,4.10,1
393,2,1,2.05,0
394,3,1,6.15,0
394,3,1,4.10,1
394,3,1,2.05,0
395,4,1,6.15,0
395,4,1,4.10,1
395,4,1,2.05,0
396,5,1,6.15,0
396,5,1,4.10,1
396,5,1,2.05,0
397,6,1,6.15,0
397,6,1,4.10,1
397,6,1,2.05,0
398,7,1,6.15,0
398,7,1,4.10,1
398,7,1,2.05,0
399,1,1,6.15,0
399,1,1,4.10,1
399,1,1,2.05,0
400,2,1,6.15,0
400,2,1,4.10,1
400,2,1,2.05,0
401,3,1,6.15,0
401,3,1,4.10,1
401,3,1,2.05,0
402,4,1,6.15,0
402,4,1,4.10,1
402,4,1,2.05,0
403,5,1,6.15,0
403,5,1,4.10,1
