2,1,400,1
2,1,200,0
3,1,700,0
3,1,500,1
3,1,200,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,1400,0
5,1,900,1
5,1,400,0
6,1,400,0
6,1,200,1
6,1,100,0
7,1,2200,0
7,1,-1400,1
7,1,700,0
1,1,500,0
1,1,300,1
1,1,100,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,700,0
4,1,400,1
4,1,200,0
5,1,700,0
5,1,400,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1400,0
7,1,-900,1
7,1,400,0
1,1,400,0
1,1,300,1
1,1,100,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,700,0
4,1,400,1
4,1,200,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,400,0
6,1,300,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,1100,0
5,1,700,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1700,0
7,1,-1100,1
7,1,500,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,1000,0
2,1,600,1
2,1,300,0
3,1,700,0
3,1,500,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,700,0
3,1,500,1
3,1,200,0
4,1,1000,0
4,1,600,1
4,1,300,0
5,1,1100,0
5,1,700,1
5,1,300,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,1500,0
7,1,-1000,1
7,1,500,0
1,1,400,0
1,1,300,1
1,1,100,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,700,0
3,1,500,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,500,0
1,1,300,1
1,1,100,0
2,1,1200,0
2,1,800,1
2,1,400,0
4,2,1100,0
4,2,700,1
4,2,300,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,400,0
6,1,200,1
6,1,100,0
7,1,1400,0
7,1,-900,1
7,1,400,0
1,1,400,0
1,1,300,1
1,1,100,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,200,0
4,1,100,1
4,1,0,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2800,0
7,1,-1900,1
7,1,900,0
1,1,400,0
1,1,200,1
1,1,100,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,1400,0
3,1,900,1
3,1,400,0
4,1,1100,0
4,1,700,1
4,1,300,0
5,1,1100,0
5,1,700,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2800,0
7,1,-1900,1
7,1,900,0
1,1,300,0
1,1,200,1
1,1,100,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,1000,0
3,1,700,1
3,1,300,0
4,1,1000,0
4,1,600,1
4,1,300,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
1,2,3400,0
1,2,-2300,1
1,2,1100,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,700,0
3,1,400,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,300,0
1,1,200,1
1,1,100,0
2,1,1000,0
2,1,600,1
2,1,300,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,1000,0
4,1,600,1
4,1,300,0
5,1,1400,0
5,1,900,1
5,1,400,0
6,1,500,0
6,1,300,1
6,1,100,0
7,1,2000,0
7,1,-1300,1
7,1,600,0
1,1,100,0
1,1,0,1
1,1,0,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,1300,0
4,1,900,1
4,1,400,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,400,0
6,1,200,1
6,1,100,0
7,1,2400,0
7,1,-1600,1
7,1,800,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,1200,0
2,1,800,1
2,1,400,0
3,1,1000,0
3,1,600,1
3,1,300,0
4,1,1000,0
4,1,600,1
4,1,300,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1900,0
7,1,-1200,1
7,1,600,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,1000,0
2,1,600,1
2,1,300,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,1200,0
5,1,800,1
5,1,400,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,800,0
1,1,500,1
1,1,200,0
2,1,1100,0
2,1,700,1
2,1,300,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,1200,0
4,1,800,1
4,1,400,0
5,1,1200,0
5,1,800,1
5,1,400,0
6,1,500,0
6,1,300,1
6,1,100,0
7,1,1700,0
7,1,-1100,1
7,1,500,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1600,0
7,1,-1000,1
7,1,500,0
1,1,400,0
1,1,200,1
1,1,100,0
2,1,1300,0
2,1,900,1
2,1,400,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,1000,0
1,1,600,1
1,1,300,0
2,1,1100,0
2,1,700,1
2,1,300,0
3,1,1100,0
3,1,700,1
3,1,300,0
4,1,1200,0
4,1,800,1
4,1,400,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,100,0
6,1,100,1
6,1,0,0
7,1,2500,0
7,1,-1600,1
7,1,800,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,1500,0
3,1,1000,1
3,1,500,0
4,1,1400,0
4,1,900,1
4,1,400,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2000,0
7,1,-1300,1
7,1,600,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,1200,0
2,1,800,1
2,1,400,0
3,1,700,0
3,1,400,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,500,0
5,1,300,1
5,1,100,0
6,1,400,0
6,1,200,1
6,1,100,0
1,1,0,0
1,1,0,1
1,1,0,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,1200,0
4,1,800,1
4,1,400,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,1000,0
4,1,600,1
4,1,300,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,1400,0
7,1,-900,1
7,1,400,0
1,1,200,0
1,1,100,1
1,1,0,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,1100,0
3,1,700,1
3,1,300,0
4,1,700,0
4,1,500,1
4,1,200,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,800,0
1,1,500,1
1,1,200,0
2,1,1200,0
2,1,800,1
2,1,400,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,1300,0
4,1,900,1
4,1,400,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2400,0
7,1,-1600,1
7,1,800,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,1200,0
2,1,800,1
2,1,400,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,1000,0
4,1,600,1
4,1,300,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1400,0
7,1,-900,1
7,1,400,0
1,1,800,0
1,1,500,1
1,1,200,0
2,1,700,0
2,1,500,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
3,3,2200,0
3,3,1400,1
3,3,700,0
2,6,1800,0
2,6,1200,1
2,6,600,0
3,1,1100,0
3,1,700,1
3,1,300,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,1000,0
5,1,700,1
5,1,300,0
6,1,500,0
6,1,300,1
6,1,100,0
7,1,1900,0
7,1,-1300,1
7,1,600,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,1000,0
3,1,700,1
3,1,300,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,1000,0
5,1,600,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2500,0
7,1,-1600,1
7,1,800,0
1,1,1000,0
1,1,700,1
1,1,300,0
2,1,700,0
2,1,400,1
2,1,200,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,700,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,1100,0
1,1,700,1
1,1,300,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,600,0
3,1,400,1
3,1,200,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,1000,0
5,1,700,1
5,1,300,0
6,1,100,0
6,1,100,1
6,1,0,0
7,1,2000,0
7,1,-1300,1
7,1,600,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,500,0
2,1,300,1
2,1,100,0
3,1,600,0
3,1,400,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2500,0
7,1,-1700,1
7,1,800,0
1,1,1100,0
1,1,700,1
1,1,300,0
2,1,1000,0
2,1,600,1
2,1,300,0
3,1,500,0
3,1,300,1
3,1,100,0
4,1,700,0
4,1,500,1
4,1,200,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2300,0
7,1,-1500,1
7,1,700,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,800,0
2,1,500,1
2,1,200,0
4,2,1500,0
4,2,1000,1
4,2,500,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,3000,0
7,1,-2000,1
7,1,1000,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,700,0
3,1,400,1
3,1,200,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,300,0
1,1,-200,1
1,1,100,0
2,1,700,0
2,1,500,1
2,1,200,0
3,1,600,0
3,1,400,1
3,1,200,0
4,1,1000,0
4,1,600,1
4,1,300,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,400,0
6,1,200,1
6,1,100,0
7,1,1300,0
7,1,-800,1
7,1,400,0
1,1,800,0
1,1,-500,1
1,1,200,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,700,0
3,1,500,1
3,1,200,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,1200,0
5,1,800,1
5,1,400,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,3500,0
7,1,-2300,1
7,1,1100,0
1,1,300,0
1,1,200,1
1,1,100,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,600,0
3,1,400,1
3,1,200,0
4,1,700,0
4,1,500,1
4,1,200,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,400,0
6,1,300,1
6,1,100,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,700,0
2,1,500,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,700,0
5,1,500,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,700,0
1,1,400,1
1,1,200,0
2,1,500,0
2,1,300,1
2,1,100,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,500,0
4,1,300,1
4,1,100,0
5,1,500,0
5,1,300,1
5,1,100,0
6,1,100,0
6,1,100,1
6,1,0,0
1,2,800,0
1,2,-500,1
1,2,200,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,800,0
1,1,500,1
1,1,200,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,500,0
4,1,300,1
4,1,100,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,1900,0
7,1,-1200,1
7,1,600,0
1,1,400,0
1,1,200,1
1,1,100,0
2,1,600,0
2,1,400,1
2,1,200,0
3,1,1000,0
3,1,700,1
3,1,300,0
4,1,700,0
4,1,500,1
4,1,200,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1700,0
7,1,-1100,1
7,1,500,0
1,1,700,0
1,1,400,1
1,1,200,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,700,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1600,0
7,1,-1100,1
7,1,500,0
1,1,500,0
1,1,300,1
1,1,100,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,600,0
3,1,400,1
3,1,200,0
4,1,1100,0
4,1,700,1
4,1,400,0
5,1,700,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,1500,0
7,1,-1000,1
7,1,500,0
7,7,2200,0
7,7,1500,1
7,7,700,0
6,2,1100,0
6,2,700,1
6,2,300,0
7,1,1700,0
7,1,-1100,1
7,1,500,0
2,2,1800,0
2,2,1200,1
2,2,600,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,700,0
4,1,500,1
4,1,200,0
5,1,1000,0
5,1,600,1
5,1,300,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,1700,0
7,1,-1100,1
7,1,500,0
1,1,700,0
1,1,500,1
1,1,200,0
2,1,1000,0
2,1,600,1
2,1,300,0
5,3,2700,0
5,3,1800,1
5,3,900,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1300,0
7,1,-800,1
7,1,400,0
1,1,500,0
1,1,300,1
1,1,100,0
2,1,1600,0
2,1,1100,1
2,1,500,0
3,1,700,0
3,1,500,1
3,1,200,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,400,0
6,1,200,1
6,1,100,0
7,1,2400,0
7,1,-1600,1
7,1,800,0
1,1,800,0
1,1,500,1
1,1,200,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,700,0
3,1,400,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
6,2,1200,0
6,2,800,1
6,2,400,0
2,2,1300,0
2,2,900,1
2,2,400,0
5,3,2800,0
5,3,1800,1
5,3,900,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2400,0
7,1,-1600,1
7,1,800,0
1,1,800,0
1,1,500,1
1,1,200,0
3,2,2000,0
3,2,1300,1
3,2,600,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,1300,0
1,1,900,1
1,1,400,0
2,1,700,0
2,1,500,1
2,1,200,0
4,2,1500,0
4,2,1000,1
4,2,500,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,700,0
1,1,500,1
1,1,200,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,500,0
4,1,300,1
4,1,100,0
5,1,700,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2200,0
7,1,-1400,1
7,1,700,0
1,1,600,0
1,1,400,1
1,1,200,0
2,1,1000,0
2,1,600,1
2,1,300,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,1000,0
4,1,700,1
4,1,300,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,600,0
7,1,-400,1
7,1,200,0
1,1,300,0
1,1,-200,1
1,1,100,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,1100,0
3,1,700,1
3,1,300,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,200,0
5,1,100,1
5,1,0,0
6,1,100,0
6,1,100,1
6,1,0,0
5,6,3100,0
5,6,2000,1
5,6,1000,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,3700,0
7,1,-2500,1
7,1,1200,0
1,1,1000,0
1,1,700,1
1,1,300,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,700,0
5,1,500,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2000,0
7,1,-1300,1
7,1,600,0
1,1,900,0
1,1,600,1
1,1,300,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,1100,0
4,1,700,1
4,1,300,0
5,1,700,0
5,1,400,1
5,1,200,0
6,1,400,0
6,1,200,1
6,1,100,0
7,1,1000,0
7,1,-600,1
7,1,300,0
2,2,1200,0
2,2,800,1
2,2,400,0
3,1,1000,0
3,1,700,1
3,1,300,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,400,0
6,1,200,1
6,1,100,0
7,1,1800,0
7,1,-1200,1
7,1,600,0
1,1,400,0
1,1,200,1
1,1,100,0
2,1,700,0
2,1,500,1
2,1,200,0
3,1,1200,0
3,1,800,1
3,1,400,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,1000,0
5,1,600,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2200,0
7,1,-1500,1
7,1,700,0
1,1,300,0
1,1,-200,1
1,1,100,0
2,1,700,0
2,1,500,1
2,1,200,0
3,1,1000,0
3,1,600,1
3,1,300,0
4,1,700,0
4,1,400,1
4,1,200,0
5,1,1000,0
5,1,700,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,1900,0
7,1,-1200,1
7,1,600,0
1,1,500,0
1,1,300,1
1,1,100,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,1400,0
4,1,900,1
4,1,400,0
5,1,900,0
5,1,600,1
5,1,300,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2100,0
7,1,-1400,1
7,1,700,0
1,1,700,0
1,1,400,1
1,1,200,0
2,1,1200,0
2,1,800,1
2,1,400,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,800,0
4,1,500,1
4,1,200,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,100,0
6,1,100,1
6,1,0,0
7,1,600,0
7,1,-400,1
7,1,200,0
1,1,100,0
1,1,-100,1
1,1,0,0
2,1,1200,0
2,1,800,1
2,1,400,0
3,1,900,0
3,1,600,1
3,1,300,0
4,1,600,0
4,1,400,1
4,1,200,0
5,1,800,0
5,1,500,1
5,1,200,0
6,1,300,0
6,1,200,1
6,1,100,0
7,1,2800,0
7,1,-1900,1
7,1,900,0
1,1,1700,0
1,1,1100,1
1,1,500,0
2,1,700,0
2,1,500,1
2,1,200,0
3,1,1000,0
3,1,600,1
3,1,300,0
4,1,900,0
4,1,600,1
4,1,300,0
5,1,600,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,1500,0
7,1,-1000,1
7,1,500,0
1,1,700,0
1,1,400,1
1,1,200,0
2,1,800,0
2,1,500,1
2,1,200,0
3,1,800,0
3,1,500,1
3,1,200,0
4,1,1100,0
4,1,700,1
4,1,300,0
5,1,700,0
5,1,400,1
5,1,200,0
6,1,200,0
6,1,100,1
6,1,0,0
7,1,2000,0
7,1,-1300,1
7,1,600,0
1,1,700,0
1,1,500,1
1,1,200,0
2,1,900,0
2,1,600,1
2,1,300,0
3,1,800,0
